customer_id,customer_name,snapshot_date,age,tenure_months,customer_segment,income_regularity,customer_yearly_value,loyalty,products_count,has_credit_card,has_loan,days_since_last_transaction,balance_change_30d,transaction_change_30d,card_spend_change_30d,app_login_change_30d,salary_missing_days,external_transfer_change_30d,upi_share_of_spend,fd_maturing_in_30d,products_dropped_90d,complaints_30d,unresolved_complaints,failed_transactions_30d,avg_resolution_time_hrs,emi_bounce_30d,complaint_text,branch_code,card_colour,churn_flag,churn_probability,risk_score,churn_prediction,risk_level,top_risk_factors
C15245,Naveen Bhavsar,2026-04-01,49,125,salary,regular,28205.7311,-0.5882,3,1,1,12,-29.7539,-25.0994,-15.8456,-47.9693,1.0,43.9693,0.6077,0,0,3,2,4,59.2028,1,Kindly share the RRN for my failed payment so I can show the merchant.,BR-115,blue,1,16.1,54.41,Yes,Medium,"[{""factor"": ""balance_change_30d"", ""value"": -29.7539}, {""factor"": ""complaints_30d"", ""value"": 3}, {""factor"": ""failed_transactions_30d"", ""value"": 4}, {""factor"": ""avg_resolution_time_hrs"", ""value"": 59.2028}, {""factor"": ""emi_bounce_30d"", ""value"": 1}]"
C15246,Arin Ranganathan,2026-06-01,62,52,pension,regular,28548.261,-0.6023,2,1,0,0,1.5827,-4.2688,-19.5004,-16.4087,3.0,27.6097,0.7474,0,0,0,0,0,0.0,0,,BR-103,black,0,1.96,5.87,No,Low,"[{""factor"": ""salary_missing_days"", ""value"": 3.0}, {""factor"": ""card_spend_change_30d"", ""value"": -19.5004}, {""factor"": ""tenure_months"", ""value"": 52}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""external_transfer_change_30d"", ""value"": 27.6097}]"
C15247,Ekalinga Hayer,2026-06-01,48,37,salary,regular,73866.1059,-1.2991,1,0,0,10,-1.505,11.4388,-4.6234,-1.1566,1.0,1.2627,0.3741,0,0,0,0,1,0.0,0,,BR-104,green,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 37}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""upi_share_of_spend"", ""value"": 0.3741}, {""factor"": ""external_transfer_change_30d"", ""value"": 1.2627}, {""factor"": ""customer_segment"", ""value"": ""salary""}]"
C15248,Samaksh Setty,2026-06-01,59,235,pension,regular,22177.3476,-1.3233,1,0,0,10,-1.773,-16.6064,-19.9504,5.2676,3.0,35.3831,0.2478,0,0,0,0,2,0.0,0,,BR-129,green,0,1.96,5.87,No,Low,"[{""factor"": ""salary_missing_days"", ""value"": 3.0}, {""factor"": ""card_spend_change_30d"", ""value"": -19.9504}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""branch_code"", ""value"": ""BR-129""}, {""factor"": ""customer_segment"", ""value"": ""pension""}]"
C15249,Gaurav Deo,2026-06-01,58,146,farmer,seasonal,7241.7319,0.2011,1,0,0,3,36.7202,28.2473,22.7177,55.4295,,-10.2139,0.2376,0,0,1,0,1,9.2302,0,Seed purchase payment failed during sowing week. Big loss for me.,BR-132,gold,0,1.16,3.49,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 55.4295}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2376}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""has_loan"", ""value"": 0}]"
C15250,Ishita Garg,2026-01-01,26,21,vendor,irregular,9317.0665,1.8025,2,0,1,9,-17.8564,1.1639,-28.0426,-1.7755,,-5.2027,0.4561,0,0,0,0,3,0.0,0,,BR-102,gold,1,7.29,21.86,No,Low,"[{""factor"": ""card_spend_change_30d"", ""value"": -28.0426}, {""factor"": ""tenure_months"", ""value"": 21}, {""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""branch_code"", ""value"": ""BR-102""}, {""factor"": ""age"", ""value"": 26}]"
C15251,Hemani Rattan,2026-05-01,46,24,vendor,irregular,11448.3315,0.8222,3,1,0,6,17.4849,-6.334,-32.668,19.1685,,18.4042,0.0222,0,0,0,0,0,0.0,0,,BR-126,gold,1,2.39,7.18,No,Low,"[{""factor"": ""card_spend_change_30d"", ""value"": -32.668}, {""factor"": ""tenure_months"", ""value"": 24}, {""factor"": ""upi_share_of_spend"", ""value"": 0.0222}, {""factor"": ""app_login_change_30d"", ""value"": 19.1685}, {""factor"": ""external_transfer_change_30d"", ""value"": 18.4042}]"
C15252,Unni Buch,2026-06-01,40,92,salary,regular,25209.9306,-0.1546,4,1,1,0,58.0032,50.9756,55.7906,35.8466,0.0,-40.7847,0.3032,0,0,2,0,3,14.5105,0,"Kindly reverse the mandate registration fee, the mandate failed anyway.",BR-123,silver,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""complaints_30d"", ""value"": 2}, {""factor"": ""app_login_change_30d"", ""value"": 35.8466}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""income_regularity"", ""value"": ""regular""}]"
C15253,Advaith Jayaraman,2026-06-01,56,90,business,irregular,199385.736,-0.4169,3,1,0,0,44.0666,42.4588,46.1044,21.044,,-40.5658,0.1214,0,0,6,5,5,148.1669,0,Please confirm whether Saturday banking is available at this branch.,BR-134,green,0,16.1,54.41,Yes,Medium,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 148.1669}, {""factor"": ""complaints_30d"", ""value"": 6}, {""factor"": ""failed_transactions_30d"", ""value"": 5}, {""factor"": ""unresolved_complaints"", ""value"": 5}, {""factor"": ""branch_code"", ""value"": ""BR-134""}]"
C15254,Harsh Brar,2026-04-01,39,97,salary,regular,121762.0399,0.6315,2,0,0,6,-8.2573,7.6917,15.116,12.3694,0.0,51.5989,0.1755,1,0,2,1,0,37.2293,0,Transaction history not showing the failed entry at all. Very strange.,BR-112,blue,1,2.39,7.18,No,Low,"[{""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""complaints_30d"", ""value"": 2}, {""factor"": ""branch_code"", ""value"": ""BR-112""}, {""factor"": ""unresolved_complaints"", ""value"": 1}, {""factor"": ""upi_share_of_spend"", ""value"": 0.1755}]"
C15255,Aadi Raghavan,2026-06-01,46,35,salary,regular,56874.149,-0.9231,2,0,0,0,2.5097,0.6285,13.9368,26.8598,3.0,14.5346,0.4084,0,0,0,0,0,0.0,0,,BR-130,silver,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 35}, {""factor"": ""salary_missing_days"", ""value"": 3.0}, {""factor"": ""app_login_change_30d"", ""value"": 26.8598}, {""factor"": ""external_transfer_change_30d"", ""value"": 14.5346}, {""factor"": ""customer_segment"", ""value"": ""salary""}]"
C15256,Theodore Sami,2026-06-01,48,123,salary,regular,67179.4645,-0.9435,2,0,1,7,-0.4924,8.8227,-23.4872,8.3382,2.0,9.6882,0.4055,0,0,0,0,1,0.0,1,,BR-119,black,0,1.96,5.87,No,Low,"[{""factor"": ""emi_bounce_30d"", ""value"": 1}, {""factor"": ""card_spend_change_30d"", ""value"": -23.4872}, {""factor"": ""app_login_change_30d"", ""value"": 8.3382}, {""factor"": ""salary_missing_days"", ""value"": 2.0}, {""factor"": ""external_transfer_change_30d"", ""value"": 9.6882}]"
C15257,Yochana Nadkarni,2026-06-01,27,50,salary,regular,56698.6029,1.0143,2,1,0,8,16.6436,-6.2671,8.1876,6.7925,1.0,71.8833,0.4596,0,0,0,0,2,0.0,0,,BR-124,gold,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""tenure_months"", ""value"": 50}, {""factor"": ""age"", ""value"": 27}, {""factor"": ""app_login_change_30d"", ""value"": 6.7925}, {""factor"": ""customer_segment"", ""value"": ""salary""}]"
C15258,Unni Tandon,2026-06-01,37,14,salary,regular,11455.4776,0.6497,2,0,0,10,3.816,-4.8485,-20.047,-11.5074,3.0,55.3505,0.8129,0,0,0,0,2,0.0,0,,BR-131,green,0,3.74,11.21,No,Low,"[{""factor"": ""tenure_months"", ""value"": 14}, {""factor"": ""card_spend_change_30d"", ""value"": -20.047}, {""factor"": ""salary_missing_days"", ""value"": 3.0}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""branch_code"", ""value"": ""BR-131""}]"
C15259,Krisha Dara,2026-06-01,41,16,salary,regular,21968.8293,0.8638,1,0,0,9,17.1443,14.3792,4.2777,20.2594,0.0,42.4117,0.5157,0,0,0,0,0,0.0,0,,BR-131,blue,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 16}, {""factor"": ""app_login_change_30d"", ""value"": 20.2594}, {""factor"": ""external_transfer_change_30d"", ""value"": 42.4117}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C15260,Tejas Sem,2026-06-01,31,8,vendor,irregular,11069.3062,-1.4542,2,0,0,0,45.3679,38.3472,27.3518,38.2126,,-45.8812,0.2346,0,0,0,0,0,0.0,0,,BR-125,black,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 8}, {""factor"": ""app_login_change_30d"", ""value"": 38.2126}, {""factor"": ""branch_code"", ""value"": ""BR-125""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2346}, {""factor"": ""customer_segment"", ""value"": ""vendor""}]"
C15261,Chaman Mohanty,2026-02-01,45,156,salary,regular,36075.1531,-0.8121,3,1,1,2,-6.77,-11.5926,-14.1168,6.5306,4.0,23.8376,0.2429,0,0,0,0,0,0.0,0,,BR-137,black,1,1.96,5.87,No,Low,"[{""factor"": ""salary_missing_days"", ""value"": 4.0}, {""factor"": ""external_transfer_change_30d"", ""value"": 23.8376}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2429}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""app_login_change_30d"", ""value"": 6.5306}]"
C15262,Chandran Ganguly,2026-01-01,72,160,pension,regular,56268.5272,0.8124,1,0,0,4,2.5036,14.7347,10.4226,14.3137,2.0,13.2146,0.2799,0,1,0,0,1,0.0,0,,BR-134,blue,1,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-134""}, {""factor"": ""app_login_change_30d"", ""value"": 14.3137}, {""factor"": ""age"", ""value"": 72}, {""factor"": ""salary_missing_days"", ""value"": 2.0}, {""factor"": ""external_transfer_change_30d"", ""value"": 13.2146}]"
C15263,Champak Dhaliwal,2026-06-01,24,22,salary,regular,49605.0777,-0.0575,1,0,0,6,12.4311,-8.7237,9.0868,-30.0437,0.0,22.8536,0.1582,0,0,1,1,1,30.0497,0,"Refund promised in 3 working days, it is now 11 days. No update.",BR-126,black,0,2.39,7.18,No,Low,"[{""factor"": ""tenure_months"", ""value"": 22}, {""factor"": ""unresolved_complaints"", ""value"": 1}, {""factor"": ""age"", ""value"": 24}, {""factor"": ""external_transfer_change_30d"", ""value"": 22.8536}, {""factor"": ""upi_share_of_spend"", ""value"": 0.1582}]"
C15264,Chaitaly Uppal,2026-06-01,65,84,farmer,seasonal,14866.7768,-0.0977,2,0,1,2,23.4569,48.4306,55.1449,49.569,,-52.6637,0.0,0,0,0,0,0,0.0,0,,BR-135,silver,0,0.0,0.0,No,Low,"[{""factor"": ""upi_share_of_spend"", ""value"": 0.0}, {""factor"": ""app_login_change_30d"", ""value"": 49.569}, {""factor"": ""age"", ""value"": 65}]"
C15265,Girindra Sankar,2026-06-01,34,44,business,irregular,60869.5561,0.4668,3,1,1,0,0.3206,9.6293,2.7426,12.4481,,-39.1255,0.2733,0,0,1,1,0,25.8838,0,"I requested a card upgrade, instead you sent the same basic card again.",BR-120,black,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 44}, {""factor"": ""unresolved_complaints"", ""value"": 1}, {""factor"": ""app_login_change_30d"", ""value"": 12.4481}, {""factor"": ""card_colour"", ""value"": ""black""}, {""factor"": ""income_regularity"", ""value"": ""irregular""}]"
C15266,Bhavani Bera,2026-02-01,46,24,salary,regular,39271.6963,1.1765,1,0,0,6,-8.2763,0.7352,4.8316,21.9774,1.0,21.8886,0.5749,0,0,1,0,3,36.4323,0,ATM receipt shows balance different from passbook. Please clarify.,BR-128,silver,1,3.74,11.21,No,Low,"[{""factor"": ""tenure_months"", ""value"": 24}, {""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""branch_code"", ""value"": ""BR-128""}, {""factor"": ""app_login_change_30d"", ""value"": 21.9774}, {""factor"": ""external_transfer_change_30d"", ""value"": 21.8886}]"
C15267,Siya Jayaraman,2026-04-01,62,225,pension,regular,45823.3104,0.4309,1,0,0,21,-56.1756,-62.6516,-57.1387,-40.4113,8.0,106.532,0.3379,0,0,2,1,4,48.4397,0,"Requesting your help, the app shows technical error code every time.",BR-139,blue,1,95.65,98.37,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -56.1756}, {""factor"": ""card_spend_change_30d"", ""value"": -57.1387}, {""factor"": ""salary_missing_days"", ""value"": 8.0}, {""factor"": ""days_since_last_transaction"", ""value"": 21}, {""factor"": ""failed_transactions_30d"", ""value"": 4}]"
C15268,Harsh Rao,2026-06-01,67,206,pension,regular,13123.7275,-1.0251,1,0,0,4,1.3866,1.5144,-5.1858,4.7754,3.0,29.5399,0.6182,0,0,0,0,1,0.0,0,,BR-139,gold,0,1.96,5.87,No,Low,"[{""factor"": ""salary_missing_days"", ""value"": 3.0}, {""factor"": ""age"", ""value"": 67}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""external_transfer_change_30d"", ""value"": 29.5399}]"
C15269,Hritik Dhar,2026-06-01,41,24,business,irregular,61076.9124,-0.0753,1,0,0,0,20.7673,22.14,38.8242,43.2023,,-49.4313,0.4877,0,0,2,1,2,15.4844,0,Please confirm whether Saturday banking is available at this branch.,BR-114,silver,0,2.39,7.18,No,Low,"[{""factor"": ""tenure_months"", ""value"": 24}, {""factor"": ""complaints_30d"", ""value"": 2}, {""factor"": ""app_login_change_30d"", ""value"": 43.2023}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""unresolved_complaints"", ""value"": 1}]"
C15270,Xalak Varghese,2026-06-01,49,192,farmer,seasonal,9991.9034,-0.0994,1,0,0,3,-7.5846,-8.2597,-14.3457,-10.5123,,27.3069,0.4921,0,0,1,0,2,51.3202,0,"Requesting your kind help, my card is not accepted at ration shop.",BR-125,green,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""branch_code"", ""value"": ""BR-125""}, {""factor"": ""avg_resolution_time_hrs"", ""value"": 51.3202}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""external_transfer_change_30d"", ""value"": 27.3069}]"
C15271,Rachit Borde,2026-01-01,29,18,vendor,irregular,26804.1245,1.8221,2,0,1,16,-21.9169,19.9555,-7.2318,13.5693,,43.5089,0.6515,0,0,0,0,2,0.0,0,,BR-139,green,1,7.29,21.86,No,Low,"[{""factor"": ""tenure_months"", ""value"": 18}, {""factor"": ""balance_change_30d"", ""value"": -21.9169}, {""factor"": ""days_since_last_transaction"", ""value"": 16}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""branch_code"", ""value"": ""BR-139""}]"
C15272,Neel Chanda,2026-06-01,44,66,business,irregular,110661.3083,0.6947,1,0,0,3,24.6141,-0.3255,56.3713,-11.5582,,21.152,0.0672,0,0,0,0,0,0.0,0,,BR-106,blue,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-106""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.0672}, {""factor"": ""external_transfer_change_30d"", ""value"": 21.152}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""products_count"", ""value"": 1}]"
C15273,Qabil Chaudry,2026-06-01,38,59,business,irregular,95416.3679,0.0512,2,1,0,6,3.9497,10.3571,15.8674,-22.32,,-5.5067,0.0,0,0,4,4,6,90.3953,0,"Customer wants overdraft facility. If not sanctioned, may move banking.",BR-105,green,1,18.06,62.22,Yes,Medium,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 90.3953}, {""factor"": ""failed_transactions_30d"", ""value"": 6}, {""factor"": ""complaints_30d"", ""value"": 4}, {""factor"": ""unresolved_complaints"", ""value"": 4}, {""factor"": ""branch_code"", ""value"": ""BR-105""}]"
C15274,Advika Venkataraman,2026-06-01,30,29,vendor,irregular,31307.8965,0.3922,3,1,1,8,-20.0499,-10.4781,-12.2454,-31.7394,,1.9235,0.3591,0,0,0,0,2,0.0,0,,BR-121,gold,0,3.74,11.21,No,Low,"[{""factor"": ""tenure_months"", ""value"": 29}, {""factor"": ""branch_code"", ""value"": ""BR-121""}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""balance_change_30d"", ""value"": -20.0499}, {""factor"": ""external_transfer_change_30d"", ""value"": 1.9235}]"
C15275,Onveer Oak,2026-06-01,50,88,salary,regular,55219.9834,-0.337,2,0,1,0,35.8792,42.7566,24.3256,33.5433,0.0,-32.4799,0.2836,0,0,1,0,1,4.5004,0,Please note my card was retained by your ATM on 3rd. Need urgent replacement.,BR-137,green,0,1.16,3.49,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 33.5433}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2836}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""income_regularity"", ""value"": ""regular""}]"
C15276,Raksha Kaur,2026-06-01,45,60,salary,regular,80111.2698,0.8193,1,0,0,4,19.9435,27.8022,43.0936,3.006,1.0,-39.3478,0.2337,0,0,0,0,2,0.0,0,,BR-136,silver,0,1.93,5.8,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""tenure_months"", ""value"": 60}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2337}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""has_loan"", ""value"": 0}]"
C15277,Vincent Zacharia,2026-06-01,75,105,pension,regular,18869.9876,1.1996,1,0,0,8,15.0146,4.0025,-9.5284,-7.2514,0.0,36.3335,0.3977,0,0,0,0,1,0.0,0,,BR-116,black,0,1.93,5.8,No,Low,"[{""factor"": ""age"", ""value"": 75}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.3977}, {""factor"": ""card_colour"", ""value"": ""black""}, {""factor"": ""products_count"", ""value"": 1}]"
C15278,Ishwar Varma,2026-06-01,70,194,pension,regular,14744.1935,0.4752,4,0,0,11,-56.9537,-67.3321,-39.9927,-38.3028,7.0,67.2122,0.3795,0,0,2,1,2,42.6581,0,"Kindly open one more counter in the morning, the queue is very long.",BR-133,silver,1,53.85,82.69,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -56.9537}, {""factor"": ""salary_missing_days"", ""value"": 7.0}, {""factor"": ""card_spend_change_30d"", ""value"": -39.9927}, {""factor"": ""complaints_30d"", ""value"": 2}, {""factor"": ""transaction_change_30d"", ""value"": -67.3321}]"
C15279,Eiravati Rege,2026-05-01,33,180,farmer,seasonal,45962.1737,-1.0218,2,0,1,15,-63.1157,-24.3993,-60.7637,-43.261,,94.7081,0.4913,0,0,1,1,0,36.3659,0,Please confirm if charges apply on inward remittance from my son.,BR-120,silver,1,36.3,76.11,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -63.1157}, {""factor"": ""card_spend_change_30d"", ""value"": -60.7637}, {""factor"": ""days_since_last_transaction"", ""value"": 15}, {""factor"": ""unresolved_complaints"", ""value"": 1}, {""factor"": ""card_colour"", ""value"": ""silver""}]"
C15280,Hamsini Karnik,2026-06-01,74,96,pension,regular,21482.7688,-0.1167,2,1,0,6,39.332,31.9871,30.8399,38.7257,0.0,-9.4083,0.3292,0,0,0,0,0,0.0,0,,BR-101,gold,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-101""}, {""factor"": ""app_login_change_30d"", ""value"": 38.7257}, {""factor"": ""age"", ""value"": 74}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.3292}]"
C15281,Arin Tailor,2026-06-01,54,49,farmer,seasonal,23531.2587,0.1322,2,0,1,0,59.159,44.4426,42.7895,48.644,,-100.0,0.366,0,0,0,0,1,0.0,0,,BR-131,silver,0,1.65,4.96,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 48.644}, {""factor"": ""tenure_months"", ""value"": 49}]"
C15282,Neha Dani,2026-06-01,69,198,pension,regular,23514.3609,1.0947,2,0,1,6,-19.6774,-4.6105,-5.5154,13.1873,1.0,17.4482,0.4092,0,0,0,0,2,0.0,0,,BR-137,silver,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""balance_change_30d"", ""value"": -19.6774}, {""factor"": ""age"", ""value"": 69}, {""factor"": ""app_login_change_30d"", ""value"": 13.1873}, {""factor"": ""customer_segment"", ""value"": ""pension""}]"
C15283,Vanya Bhat,2026-06-01,51,21,vendor,irregular,6288.7852,-1.3918,1,0,0,12,9.2966,9.4337,31.3057,6.8737,,26.9923,0.6296,0,0,0,0,0,0.0,0,,BR-124,black,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 21}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""external_transfer_change_30d"", ""value"": 26.9923}, {""factor"": ""customer_segment"", ""value"": ""vendor""}, {""factor"": ""app_login_change_30d"", ""value"": 6.8737}]"
C15284,Watika Keer,2026-06-01,62,121,farmer,seasonal,7366.0591,2.6163,2,0,1,0,16.408,24.285,29.8522,29.7417,,15.0246,0.4194,0,0,0,0,0,0.0,0,,BR-135,green,0,0.0,0.0,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 29.7417}, {""factor"": ""external_transfer_change_30d"", ""value"": 15.0246}, {""factor"": ""age"", ""value"": 62}, {""factor"": ""upi_share_of_spend"", ""value"": 0.4194}]"
C15285,Zarna Din,2026-06-01,35,52,salary,regular,17698.2953,-0.2958,2,0,0,2,18.8278,0.2696,-2.7651,-6.367,0.0,40.8607,0.633,0,0,0,0,0,0.0,0,,BR-123,blue,0,1.16,3.49,No,Low,"[{""factor"": ""tenure_months"", ""value"": 52}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""external_transfer_change_30d"", ""value"": 40.8607}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.633}]"
C15286,Janya Agate,2026-06-01,40,128,salary,regular,62592.973,-3.1411,2,1,0,6,-1.3279,-7.0257,34.4731,0.2762,0.0,-22.0377,0.6517,0,0,0,0,1,0.0,0,,BR-136,blue,0,1.16,3.49,No,Low,"[{""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""has_loan"", ""value"": 0}, {""factor"": ""income_regularity"", ""value"": ""regular""}, {""factor"": ""has_credit_card"", ""value"": 1}]"
C15287,Maanas Chad,2026-06-01,55,118,salary,regular,58275.2308,-0.8097,2,1,0,10,0.1597,-19.7229,15.4132,13.9722,1.0,38.8583,0.3971,0,0,1,0,0,6.1922,0,Card blocked without warning while I was travelling. Total harassment.,BR-112,black,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-112""}, {""factor"": ""app_login_change_30d"", ""value"": 13.9722}, {""factor"": ""external_transfer_change_30d"", ""value"": 38.8583}, {""factor"": ""upi_share_of_spend"", ""value"": 0.3971}, {""factor"": ""customer_segment"", ""value"": ""salary""}]"
C15288,Pranit Kapur,2026-06-01,41,83,salary,regular,31723.3678,-1.5241,1,0,0,31,-96.9706,-74.7877,-83.4257,-78.8631,12.0,149.5878,0.8613,1,1,2,0,2,4.7362,0,Nomination update charge? Such a basic service should be free.,BR-116,blue,1,100.0,100.0,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -96.9706}, {""factor"": ""card_spend_change_30d"", ""value"": -83.4257}, {""factor"": ""days_since_last_transaction"", ""value"": 31}, {""factor"": ""salary_missing_days"", ""value"": 12.0}, {""factor"": ""transaction_change_30d"", ""value"": -74.7877}]"
C15289,Falak Dutta,2026-06-01,63,234,pension,regular,27404.2683,-0.7244,1,0,0,10,-8.6128,6.2794,18.7362,1.6628,0.0,24.4584,0.1626,1,0,0,0,0,0.0,0,,BR-127,gold,0,1.96,5.87,No,Low,"[{""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""branch_code"", ""value"": ""BR-127""}, {""factor"": ""age"", ""value"": 63}, {""factor"": ""external_transfer_change_30d"", ""value"": 24.4584}, {""factor"": ""products_count"", ""value"": 1}]"
